ID	EGAR00001120416_ccRCC-1-tumor	EGAR00001120417_ccRCC-2-tumor	EGAR00001120418_ccRCC-3-tumor	EGAR00001120419_ccRCC-4-tumor	EGAR00001120420_ccRCC-5-tumor	EGAR00001120421_ccRCC-6-tumor	EGAR00001120422_ccRCC-7-tumor	EGAR00001120423_ccRCC-8-tumor	EGAR00001120424_ccRCC-9-tumor	EGAR00001120425_ccRCC-10-tumor	EGAR00001120426_ccRCC-11-tumor	EGAR00001120427_ccRCC-12-tumor	EGAR00001120428_ccRCC-13-tumor	EGAR00001120429_ccRCC-14-tumor	EGAR00001120430_ccRCC-15-tumor	EGAR00001120431_ccRCC-16-tumor	EGAR00001120432_ccRCC-17-tumor	EGAR00001120433_ccRCC-18-tumor	EGAR00001120434_ccRCC-19-tumor	EGAR00001120435_ccRCC-20-tumor	EGAR00001120436_ccRCC-21-tumor	EGAR00001120437_ccRCC-22-tumor	EGAR00001120438_ccRCC-23-tumor	EGAR00001120439_ccRCC-24-tumor	EGAR00001120440_ccRCC-25-tumor	EGAR00001120441_ccRCC-26-tumor	EGAR00001120442_ccRCC-27-tumor	EGAR00001120443_ccRCC-28-tumor	EGAR00001120444_ccRCC-29-tumor	EGAR00001120445_ccRCC-30-tumor	EGAR00001120446_ccRCC-31-tumor	EGAR00001120447_ccRCC-32-tumor	EGAR00001120449_ccRCC-34-tumor	EGAR00001120450_ccRCC-35-tumor	EGAR00001120451_ccRCC-36-tumor	EGAR00001120452_ccRCC-37-tumor	EGAR00001120453_ccRCC-38-tumor	EGAR00001120454_ccRCC-39-tumor	EGAR00001120455_ccRCC-40-tumor	EGAR00001120456_ccRCC-41-tumor	EGAR00001120457_ccRCC-42-tumor	EGAR00001120458_ccRCC-43-tumor	EGAR00001120459_ccRCC-44-tumor	EGAR00001120460_ccRCC-45-tumor	EGAR00001120461_ccRCC-46-tumor	EGAR00001120463_ccRCC-48-tumor	EGAR00001120464_ccRCC-49-tumor	EGAR00001120465_ccRCC-50-tumor	EGAR00001120466_ccRCC-51-tumor	EGAR00001120467_ccRCC-52-tumor	EGAR00001120468_ccRCC-53-tumor	EGAR00001120469_ccRCC-54-tumor	EGAR00001120470_ccRCC-55-tumor	EGAR00001120471_ccRCC-56-tumor	EGAR00001120473_ccRCC-58-tumor	EGAR00001120474_ccRCC-59-tumor	EGAR00001120475_ccRCC-60-tumor	EGAR00001120476_ccRCC-61-tumor	EGAR00001120477_ccRCC-62-tumor	EGAR00001120479_ccRCC-64-tumor	EGAR00001120480_ccRCC-65-tumor	EGAR00001120481_ccRCC-66-tumor	EGAR00001120482_ccRCC-67-tumor	EGAR00001120483_ccRCC-68-tumor	EGAR00001120484_ccRCC-69-tumor	EGAR00001120485_ccRCC-70-tumor	EGAR00001120486_ccRCC-71-tumor	EGAR00001120487_ccRCC-72-tumor	EGAR00001120488_ccRCC-73-tumor	EGAR00001120490_ccRCC-75-tumor	EGAR00001120491_ccRCC-76-tumor	EGAR00001120492_ccRCC-77-tumor	EGAR00001120493_ccRCC-78-tumor	EGAR00001120494_ccRCC-79-tumor	EGAR00001120495_ccRCC-80-tumor	EGAR00001120496_ccRCC-81-tumor	EGAR00001120497_ccRCC-82-tumor	EGAR00001120498_ccRCC-83-tumor	EGAR00001120499_ccRCC-84-tumor	EGAR00001120500_ccRCC-85-tumor	EGAR00001120501_ccRCC-86-tumor	EGAR00001120502_ccRCC-87-tumor	EGAR00001120503_ccRCC-88-tumor	EGAR00001120504_ccRCC-89-tumor	EGAR00001120505_ccRCC-90-tumor	EGAR00001120506_ccRCC-91-tumor	EGAR00001120507_ccRCC-92-tumor	EGAR00001120508_ccRCC-93-tumor	EGAR00001120509_ccRCC-94-tumor	EGAR00001120510_ccRCC-95-tumor	EGAR00001120511_ccRCC-96-tumor	EGAR00001120512_ccRCC-97-tumor	EGAR00001120513_ccRCC-98-tumor	EGAR00001120514_ccRCC-99-tumor	EGAR00001120515_ccRCC-100-tumor	EGAR00001120517_ccRCC-102-tumor	EGAR00001120518_ccRCC-103-tumor	EGAR00001120519_ccRCC-104-tumor	EGAR00001120520_ccRCC-105-tumor	EGAR00001120521_ccRCC-106-tumor
InferredCov11	0.038283608853817	0.0092948582023382	0.0151531174778938	-0.0204186756163836	-0.0014333840226754	0.0250163096934557	0.0625780373811722	0.0321466997265816	-0.0824118703603745	-0.0801088809967041	0.0839255526661873	0.0040312292985618	0.0603995472192764	-0.0321625880897045	0.0921324267983437	0.0463897958397865	0.0176625549793243	0.0601484291255474	0.11481341719627401	0.0061880415305495	-0.0136209558695555	0.0534687861800194	-0.126189738512039	0.0127988420426846	0.0286964140832424	0.0927243307232857	0.0871880650520325	0.0054386449046433	0.0712850019335747	0.222150892019272	-0.12312073260545699	0.0507121309638023	-0.0073948036879301	0.0238575078547001	0.0043015195988118	0.0844382643699646	-0.0232931766659021	-0.0140597010031343	-0.0388941615819931	-0.16084900498390198	-0.0158555526286364	-0.0669314414262772	-0.0759854391217232	0.07529359310865401	-0.0278661549091339	-0.0788070186972618	-0.0707917585968971	-0.0124219730496407	0.0499305687844753	-0.0057715806178748	-0.0240875575691462	-0.061660822480917	-0.27124011516571	0.0565660111606121	0.0589330233633518	-0.0737609639763832	0.0186245180666447	-0.10989037156105	-0.0521538257598877	0.0288084633648396	-0.0074165798723697	0.15530937910079998	-0.0588368885219097	-0.0743351131677628	0.13666358590126002	-0.0691751837730408	-0.0270535238087177	-0.0329511947929859	0.0178987141698599	-0.0269003845751286	-0.0595070496201515	-0.0224153585731983	-0.0298198163509369	-0.0789904072880745	0.0551668107509613	-0.0936696007847786	-0.0289127212017775	-0.0771346911787987	0.0255908761173487	0.163859412074089	0.0098559539765119	-0.0778204798698425	-0.0669248253107071	-0.0447445511817932	-0.0131232319399714	-0.0481388866901398	0.0705279260873795	-0.029530692845582993	0.0722955912351608	0.15209473669529	0.0800847709178925	-0.0169787909835577	-0.0881545916199684	-0.0368525087833405	0.0517193488776684	0.159127548336983	-0.0265754144638777	0.0052287778817117	0.0007089973078109	-0.0193176083266735
InferredCov12	0.111140504479408	0.10174444317817699	0.081399142742157	-0.0239182952791452	-0.0206441469490528	0.005114059895277001	-0.0574494600296021	0.0159829333424568	-0.0998965948820114	-0.111510537564754	-0.0647943988442421	-0.0407064221799374	-0.0795685052871704	0.0684036836028099	0.033065240830182994	0.0149860782548785	0.0100210728123784	0.0732851698994637	0.13399612903595	0.0358999520540237	0.17518673837184898	-0.0020747000817209	-0.167345836758614	-0.0418626479804516	0.0085638808086514	0.0368056073784828	-0.0006077621947042	-0.0378766432404518	0.0293536875396967	-0.17682658135891002	-0.0129938591271639	-0.0177632421255112	-0.0512304604053497	0.10066482424736001	-0.116479739546776	0.0843326598405838	0.0057592638768255	-0.15428194403648401	-0.0918452367186546	0.0513517931103706	-0.0018134980928152	0.0314524360001087	0.0791383013129234	-0.0468904599547386	-0.0066448245197534	0.0651883184909821	-0.107683226466179	0.18539617955684698	-0.0169796217232943	-0.045500073581934	0.0074965613894164	0.0874383747577667	-0.0386138334870338	-0.11773182451725	0.085653156042099	-0.0303104501217604	-0.0197038799524307	0.0511545315384865	-0.10012221336364699	0.162918537855148	0.0100375097244978	0.0398674532771111	-0.14540758728981	0.0287700872868299	0.0359531193971634	-0.0100811775773764	0.0734410583972931	-0.0577989146113396	-0.0208771768957376	0.0185176599770784	0.0311354175209999	0.11094176769256599	0.0800181552767754	-0.034030806273222004	-0.12435838580131502	0.0666194558143616	0.0359698012471199	-0.0222565550357103	0.0608163364231586	-0.07666699588298799	-0.0031302764546126	-0.0258579216897488	0.0208535678684711	0.0930993258953094	0.0624838881194592	-0.0608898475766182	-0.0258788857609034	-0.0666643977165222	-0.0319175496697426	-0.0236840825527906	-0.0631840527057648	0.11746583878994	0.0006406785687431	-0.0446901991963387	-0.055261317640543005	0.0358261242508888	0.0088730687275528	-0.0297361519187689	-0.0106871221214533	-0.0365574322640896
InferredCov13	-0.0896852985024452	0.207170754671097	0.0443784520030022	0.0966529026627541	0.11048956960439699	0.0224295184016228	0.0710116997361183	-0.0168502368032932	-0.08664417266845699	0.0085121225565671	-0.0939865261316299	-0.0574196465313435	0.0368310771882534	-0.0083035286515951	-0.0004447182000149	-0.0401985608041286	0.0132952779531479	-0.0656633153557777	-0.0148304393514991	0.10226979851722699	-0.0734389498829842	0.10194691270589801	-0.14041674137115498	-0.11537349224090598	-0.0922752842307091	0.0633741840720177	-0.0922380462288857	0.0315528325736523	-0.0022257657255977	-0.0725125670433044	-0.0244185961782932	-0.0204081460833549	0.10195030272007001	0.0009456488769501	-0.0077630644664168	0.0612947754561901	0.018722228705883002	-0.0038591648917645	-0.0153640378266573	0.0459101609885693	-0.0370447002351284	0.0541242063045502	0.0724513381719589	0.0747572109103203	0.0326662510633469	-0.0835738703608513	-0.0489871352910995	-0.198099330067635	-0.0996028631925583	0.0668899342417717	0.060690164566040004	-0.0595238134264946	0.0397511534392834	-0.0005449453019537	0.0090456400066614	-0.0304081719368696	0.04668053612113	0.10347948968410499	0.0161492433398962	-0.0264494698494673	0.093888096511364	0.0036508825141936	-0.0419443435966969	0.0390327125787735	0.0830780044198036	0.05446978285908701	-0.151294231414795	0.0768748894333839	-0.0272286143153906	0.110712975263596	0.0357668846845627	-0.0854393988847733	0.0223870240151882	0.0618367791175842	-0.12337548285722699	0.127991780638695	-0.0302548687905073	0.0437019020318985	-0.10598158836364699	0.061742901802062995	-0.0331984646618366	0.0059753600507974	-0.0090181725099682	-0.0209213420748711	-0.0484062843024731	-0.0165358893573284	-0.0450579710304737	-0.0131128877401352	-0.0156396646052599	0.0738379657268524	0.0066192005760967	-0.110509790480137	-0.11127737909555399	0.0088583575561642	-0.0558617264032364	0.13591320812702198	-0.0519227050244808	-0.0251547992229462	-0.036185871809721	0.123063251376152
InferredCov14	0.139047637581825	0.164437726140022	0.119228854775429	-0.0269991867244244	-0.0288855656981468	-0.0096946898847818	-0.0754857733845711	0.0116395158693194	-0.133664309978485	0.0218954887241125	0.0172681342810392	0.0453782267868519	0.0240282546728849	0.092571459710598	-0.117920726537704	0.0275045093148947	0.0218251068145037	0.0045278803445398	-0.0430647283792496	-0.0586343258619308	-0.0266200546175241	-0.0389597006142139	-0.0999397337436676	0.18652309477329299	-0.0701593980193138	0.0658635199069977	0.008033781312406	-0.018527127802371996	0.0583176575601101	0.108084946870804	0.0296188667416573	-0.0122319720685482	0.0813527330756187	-0.0047519733197987	0.0108769768849015	-0.040333915501833	0.0354839712381363	0.0895069539546967	-0.0478567443788052	0.0931559950113297	0.0229332149028778	-0.0236290749162436	0.0341759882867336	-0.10866575688123699	0.0998048782348633	-0.0108166439458728	0.0435784831643105	-0.0091906357556581	0.112935207784176	0.0765624418854713	-0.0432691611349583	0.088496632874012	-0.107643403112888	0.0410522893071175	0.0480997785925865	0.0893991962075233	-0.0765620172023773	-0.0195292122662067	-0.0052370433695614	-0.223810151219368	0.0195535272359848	-0.0587647967040539	-0.020826417952776	-0.0671081021428108	0.0139856124296784	0.0610830336809158	0.0336320288479328	-0.0896413698792458	-0.0332644283771515	0.055080059915781	0.0397966839373112	0.0569023005664349	-0.0614644214510918	-0.0330509021878242	-0.0260894671082497	-0.0507434904575348	0.0922398492693901	-0.0422984957695007	-0.227856889367104	0.0579869970679283	0.0487424470484257	0.0350931584835052	-0.0138732334598899	0.102791108191013	0.0141018312424421	-0.0395020991563797	-0.01888557523489	-0.0234845075756311	-0.0185535922646523	-0.0934867635369301	-0.0107944048941135	-0.0660034343600273	-0.0388282798230648	-0.0227794982492924	-0.0555135942995548	-0.107215046882629	0.0093883229419589	0.0356258861720562	-0.0447780266404152	-0.0462736934423447
InferredCov15	0.0358530692756176	-0.0654111951589584	-0.0056618563830852	-0.07212994992733	0.0581987202167511	-0.13822239637374897	0.0134038217365742	-0.0408145450055599	0.0053334962576627	-0.0240416899323463	-0.0929360315203667	0.119132705032825	0.12999586760997803	0.0091239716857671	0.0054788901470601	-0.0265030302107334	0.0497275367379189	0.0343563556671143	-0.0088906874880194	0.111296467483044	-0.11269834637641901	-0.125199213624001	-0.0316944867372513	0.0756784677505493	0.0098655642941594	0.0124974055215716	0.038057953119278	0.180541336536407	0.0006800483679398	0.0654263570904732	0.0510306507349014	0.0210745539516211	0.0038348282687366	0.0732548758387566	-0.0158165339380503	-0.0122360121458769	-0.0338045880198479	-0.0782236903905869	-0.0414903312921524	-0.19855922460556	0.012215887196362	0.0733097717165947	-0.0077940858900547	-0.0092588141560554	-0.0276152733713388	0.0467187128961086	-0.0130447307601571	0.149417132139206	-0.0639613717794418	0.0633877962827682	-0.0192503649741411	0.0682363286614418	0.136550277471542	-0.17812505364418	0.0087512815371155	0.0342368446290493	-0.0424799434840679	-0.0417151935398579	0.0302130933851004	0.0530993156135082	0.0165711902081966	-0.0568504668772221	-0.08986753970384599	-0.0361763797700405	0.0021796296350657	-0.0117588490247726	-0.0583366639912128	0.0260579790920019	-0.07685287296772	0.0791690871119499	0.0216871164739132	-0.0210816580802202	-0.021447254344821	0.0292850472033024	0.0163526590913534	0.0703347250819206	-0.0422340855002403	0.16263520717620802	-0.0690772980451584	0.152780041098595	0.0640946179628372	-0.0511114299297333	-0.063467875123024	-0.0256372224539518	-0.058649867773056	-0.0379785746335983	-0.0282360184937716	0.0857714489102364	0.0004745267797261	0.0789302736520767	-0.0329661816358566	-0.0762116461992264	0.0931027829647064	-0.0348359569907188	-0.0004557240754365	-0.0593923553824425	-0.0917145758867264	-0.0680761635303497	-0.0058956909924745	-0.0332196429371834
sex	2.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	2.0	1.0	2.0	2.0	2.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	2.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	2.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	2.0	2.0	1.0	1.0
PC1	-0.083694	-0.0828778	-0.01961	-0.140087	0.0	0.170493	0.09010449999999999	-0.0987586	0.024300799999999997	-0.10733	0.11265599999999999	-0.058858400000000005	0.0157329	0.011779399999999999	0.0983931	0.022305500000000002	-0.030900200000000003	0.0291072	-0.0668627	-0.06553989999999998	0.0	0.147751	-0.01835	-0.11430699999999999	0.10451300000000001	0.12416300000000001	-0.174548	-0.0139981	0.0512737	0.25569899999999995	0.053774	-0.043340300000000005	-0.025004	-0.044124800000000006	-0.0568884	-0.0240946	0.013025499999999999	-0.0389221	0.153811	-0.0880828	0.0	-0.147073	0.07826269999999999	-0.0376897	-0.0575457	-0.004971100000000001	0.141762	-0.0305608	0.0729306	-0.0782766	0.0559876	-0.0709525	-0.0122765	0.085872	0.108926	0.00263368	-0.0414224	-0.100401	-0.0600788	-0.121144	-0.0225342	-0.22695	0.000969224	0.0365204	0.0436495	0.248414	-0.0593736	0.136317	0.0258163	-0.00157763	0.0506641	0.16150599999999998	-0.0924432	0.06806330000000001	0.132462	0.22072199999999997	-0.119219	0.0	-0.09532610000000001	-0.000661013	-0.0543562	0.026505	0.05734159999999999	-0.068039	-0.18937400000000001	0.21802399999999997	0.110581	-0.0537717	-0.23923200000000003	0.228687	-0.00583012	-0.146047	-0.0126756	0.0249011	-0.150445	-0.0256056	0.00356281	-0.0505296	0.0105977	-0.06139
PC2	0.0190588	0.0276014	-0.0683482	-0.05266080000000001	0.0	0.0366095	0.0395799	0.04554	-0.000663759	-0.313756	-0.023761900000000002	-0.11763900000000001	-0.041917699999999995	-0.0995533	0.054979099999999996	0.10220900000000001	0.08469960000000001	0.0258745	0.05442809999999999	0.10831099999999999	0.0	0.047336500000000004	0.0170791	-0.0141482	-0.12693800000000002	-0.0511934	0.334977	0.191607	0.0645558	-0.15448800000000001	-0.0735909	0.0354858	0.06133009999999999	-0.0674832	-0.0190867	0.002614	0.0524872	-0.09257649999999999	0.229931	-0.112626	0.0	-0.217987	0.027352800000000003	0.048558699999999996	-0.05637999999999999	0.0819526	0.00162089	0.0231047	0.020560299999999997	0.059035699999999997	0.0512186	0.0635433	-0.07031280000000001	0.00945341	0.013887	0.039467199999999994	-0.044818699999999996	0.0158673	0.000690198	0.0467853	0.0899919	0.06803300000000001	0.032861400000000006	-0.13991099999999998	-0.036041199999999995	0.00388528	-0.0739278	-0.00476221	0.0492924	-0.0217513	-0.0311953	-0.0399599	-0.0721191	0.0178141	-0.0183397	-0.0823897	-0.0376666	0.0	0.253241	0.0773718	0.0413631	0.0775937	0.09472180000000001	0.031158299999999996	-0.0847712	-0.0359304	0.19206099999999998	-0.0776251	-0.0388724	0.055128199999999995	-0.08969110000000001	0.20711500000000002	0.028484199999999998	-0.0228147	-0.05724490000000001	0.0711714	-0.23774499999999998	-0.006569499999999999	-0.183109	-0.313442
PC3	-0.000125008	0.0159268	-0.00470609	-0.172766	0.0	-0.14892	-0.031115499999999997	0.161688	0.050854500000000004	-0.09845989999999999	0.0221263	-0.0223274	-0.0711475	-0.05637040000000001	0.128277	0.0996128	-0.04919	0.00253879	-0.062926	0.110794	0.0	-0.0341191	-0.06843289999999999	0.0764209	0.12447899999999999	-0.0791503	-0.057584699999999996	-0.275061	0.0805428	-0.05336619999999999	-0.00245022	-0.00345149	0.0828529	0.0812393	0.0863714	-0.00331715	-0.0917298	-0.0940804	-0.0168634	0.0498264	0.0	-0.383369	0.0164374	0.025671	0.034249800000000004	-0.016400799999999997	0.11345999999999999	-0.0201184	0.0317457	0.0775512	0.16496	0.0917375	0.0446282	-0.062046500000000004	0.0302945	-0.047807800000000004	0.0795166	-0.0159078	-0.149091	-0.00718729	-0.0471201	-0.0896876	-0.0890303	0.0326839	0.034653199999999995	-0.05478909999999999	0.13306400000000002	0.00515388	0.0183568	0.0696532	0.00812035	0.034742800000000004	0.0494666	-0.0399848	-0.143424	0.0187221	0.0466866	0.0	0.023808799999999998	-0.0207902	0.098366	0.409732	-0.0155735	-0.09502619999999999	-0.109125	-0.0527938	-0.07077689999999999	0.0221991	-0.026995599999999995	-0.176679	-0.00830147	-0.06068540000000001	0.00438381	-0.0146703	0.080327	0.000810671	-0.172029	0.124116	0.21776199999999998	0.17463399999999998
PC4	-0.00625694	0.0710059	0.136515	-0.0305642	0.0	0.0961506	-0.0873762	-0.0393723	0.0995176	-0.210166	-0.209423	0.11604500000000001	-0.0376991	0.11155599999999999	-0.036731900000000005	-0.0551557	-0.0235415	0.133349	0.0998854	-0.129167	0.0	-0.0480719	-0.10530899999999999	-0.0868279	0.06224299999999999	0.279825	0.10008	-0.10291800000000001	-0.10826600000000002	0.14352	0.162674	0.0759302	0.060186699999999996	0.013340799999999998	-0.047564300000000004	-0.151004	0.058634900000000004	0.09574389999999999	-0.307583	-0.0200486	0.0	-0.185352	0.0688312	-0.027414099999999997	0.0501832	0.07828510000000001	0.00574451	0.032914	0.0454681	0.0642465	0.0112399	-0.0394977	-0.22335100000000002	-0.062141699999999994	0.0047626000000000005	-0.0107914	0.103742	0.021991099999999996	-0.050988099999999995	-0.013030799999999999	-0.0460915	0.0562087	0.027699500000000002	-0.000250189	0.105145	0.0331656	0.017299000000000002	0.111449	0.00835636	-0.0203505	0.12215699999999999	0.0473488	0.140499	-0.0399362	-0.113141	-0.22200599999999998	-0.000668695	0.0	-0.044216399999999996	-0.12121199999999999	0.0637836	-0.0967963	-0.0261116	-0.023696000000000002	0.12095399999999999	0.148281	0.00368772	-0.0637114	-0.0785271	0.0104435	0.00577637	0.132697	-0.0385091	-0.00880941	0.153444	0.107012	-0.139156	-0.189654	-0.10886900000000001	0.021154
PC5	0.10095900000000001	-0.0030867	-0.019563999999999998	-0.039048400000000004	0.0	0.041963099999999996	0.0390211	0.0164238	0.018712799999999998	-0.136215	-0.253629	-0.0377172	-0.0156428	0.0454653	0.122303	0.123349	-0.029662900000000002	-0.0985235	-0.00386951	0.100276	0.0	-0.0828714	0.09145	0.057282400000000004	0.08741389999999999	0.139182	0.0575326	-0.13484100000000002	0.011001299999999999	0.020794299999999998	0.0658529	-0.06021900000000001	0.0409965	0.063529	0.058494700000000004	-0.08822239999999999	-0.0494603	-0.0812532	0.03501169999999999	-0.0145738	0.0	0.260386	-0.0284115	0.056392599999999994	0.10705	0.016460299999999997	0.026232799999999997	0.00924421	-0.0324726	-0.0666652	0.010702	0.00496001	-0.0242675	0.321258	-0.118682	0.107644	-0.07372970000000001	-0.211425	0.0422471	0.126773	-0.0636608	0.00493101	-0.0485141	-0.0999273	-0.024650099999999998	0.0524266	0.00970459	-0.0213296	0.017699200000000002	0.00135232	-0.1613	0.05665930000000001	-0.0774844	-0.08893200000000001	-0.0527595	-0.0138542	0.037748199999999996	0.0	-0.01023	0.27076500000000003	-0.03059	-0.015982	0.0926995	0.015090600000000001	0.0369038	-0.0939093	0.180779	0.00523287	-0.09990650000000001	-0.236129	-0.0563025	-0.120321	-0.0591447	0.0743653	-0.0921784	0.0265897	-0.0134862	-0.35946100000000003	0.0768842	0.15744
age	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.0	2.0	2.0	1.0	2.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	1.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0
tumor	1.0	1.0	3.0	1.0	1.0	1.0	2.0	1.0	2.0	3.0	1.0	1.0	3.0	3.0	2.0	2.0	1.0	1.0	2.0	3.0	1.0	3.0	1.0	3.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	2.0	3.0	1.0	2.0	1.0	1.0	2.0	1.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	3.0	3.0	3.0	3.0	1.0	1.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0	3.0	3.0	1.0	1.0	1.0	4.0	1.0	1.0	1.0	3.0	3.0	1.0	1.0	1.0	2.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0
nodes	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
metastasized	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
